ag_gspphot_lower,ag_gspphot_upper,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_transits,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_sigma5d_max,azero_gspphot_lower,azero_gspphot_upper,b,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_quasar,classprob_dsc_combmod_star,dec_error,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,dec_pseudocolour_corr,distance_gspphot_lower,distance_gspphot_upper,duplicated_source,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,ecl_lat,ecl_lon,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,has_epoch_rv,in_andromeda_survey,in_galaxy_candidates,in_qso_candidates,ipd_frac_multi_peak,ipd_frac_odd_win,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,l,libname_gspphot,logg_gspphot_lower,logg_gspphot_upper,matched_transits,matched_transits_removed,mh_gspphot_lower,mh_gspphot_upper,new_matched_transits,nu_eff_used_in_astrometry,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,parallax_pseudocolour_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_blended_transits,phot_bp_n_contaminated_transits,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_obs,pm,pmdec_pseudocolour_corr,pmra_pmdec_corr,pmra_pseudocolour_corr,pseudocolour,pseudocolour_error,ra_dec_corr,ra_error,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ra_pseudocolour_corr,ref_epoch,rv_amplitude_robust,rv_atm_param_origin,rv_chisq_pvalue,rv_expected_sig_to_noise,rv_method_used,rv_nb_deblended_transits,rv_nb_transits,rv_renormalised_gof,rvs_spec_sig_to_noise,rv_template_fe_h,rv_template_logg,rv_template_teff,rv_time_duration,rv_visibility_periods_used,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,solution_id,source_id,teff_gspphot_lower,teff_gspphot_upper,vbroad,vbroad_error,vbroad_nb_transits,visibility_periods_used,designation,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_variable_flag,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,ruwe,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
"0.2589","0.3279","357.4819","0","0","0.3741791","39","1","339","0","340","95","false","0.3562072","0.3306","0.4173","-5.762729201572296","1.7058442e-9","5.8013555e-10","0.99999875","0.15440859","-0.55537665","-0.83198804","0.2294877","0.168106","1150.1533","1354.8494","false","0.1425","0.1807","-1.3304614554884568","84.14313394100031","null","null","null","false","false","false","false","0","0","0.05269931","171.41154","184.611677523155","MARCS","4.8024","4.9366","43","0","-4.0939","-3.6755","29","null","0.44842196","0.4832646","0.030502737","-0.31273174","429.1858245671722","8.476294","50.633667","27","0","38","1.4523605","841.2649981075244","1.3421499","626.8041","337","0","792.6341958370294","16.445156","48.198643","27","0","36","0.1747313","0.012698644","-0.37900805","0.06354774","1.4194701","0.03382729","-0.4984314","0.20578553","862595081","0.500927","0.37827563","-0.27677926","-0.30004153","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-4.8034015","10.829755","2.4692883","20.419024","0.459562","0.6820658","0.26445958","0.36937174","1636148068921376800","3403770996649302016","4739.7144","4815.3296","null","null","null","16","Gaia DR3 3403770996649302016","83.6839284507088","21.980499639893566","0.10770471970231069","0.24018611","0.1679643635736392","0.23166879","-0.048155970390514835","0.14967185","18.375034","18.75693","17.500214","NOT_AVAILABLE","1.2567158","0.38189507","0.8748207","null","null","1.0135285","0","false","false","false","false","true","false","4768.8887","4.9135","-3.9372","1182.6967","0.367","0.2877","0.1585"
"null","null","292.5591","0","0","0.3152605","32","1","280","0","281","95","false","0.72298485","null","null","-5.762330203659769","null","null","null","0.36744392","-0.64275676","-0.7930504","-0.17631634","0.23695928","null","null","false","null","null","-1.3303140458777054","84.14350945740968","null","null","null","false","false","false","false","0","26","0.02113327","6.9088135","184.6117367019116","null","null","null","39","0","null","null","27","null","0.5613706","0.4926726","0.24809143","-0.37880823","null","null","null","null","null","0","null","335.3925635553965","0.9673232","346.72235","284","2","null","null","null","null","null","0","1.9024676","-0.040483013","-0.12608974","-0.06300991","1.440974","0.072214544","-0.52552265","0.44272938","873623601","0.5663764","0.30414104","-0.03773755","-0.31875274","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-2.327139","17.78064","12.181466","22.819271","0.4044579","0.7296732","0.23738235","0.59591067","1636148068921376800","3403771000944295040","null","null","null","null","null","12","Gaia DR3 3403771000944295040","83.68432594756763","21.98066334052614","0.2891028262864733","0.5149946","-1.872085083680867","0.5121492","0.33864494224771136","0.31397307","19.373484","null","null","NOT_AVAILABLE","null","null","null","null","null","1.0122757","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","324.21317","0.58303005","0.3476017","0.89204776","33","2","290","0","292","95","false","1.1341794","null","null","-5.7660091157380595","5.1341104e-13","3.1183892e-11","0.9999993","0.52561325","-0.661933","-0.8141232","-0.06203883","0.24355333","null","null","false","null","null","-1.3268137580868606","84.13725959647522","null","null","null","false","false","false","false","0","0","0.040501732","18.366903","184.60556077087966","null","null","null","35","0","null","null","24","null","-1.0835242","0.571036","0.091650024","-0.34585145","51.87306355337906","6.5959716","7.864355","0","0","26","1.2510723","203.06725885787836","0.7951414","255.38509","288","0","202.17875518843823","10.012832","20.191965","0","0","33","4.085513","-0.037538905","-0.21971506","-0.052060407","1.2853507","0.10839165","-0.49399912","0.6295423","1739943388","0.5078112","0.28788403","-0.012792492","-0.3248517","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-4.376447","14.117777","3.2383862","19.87232","0.48783368","0.7271118","0.31898186","0.45546454","1636148068921376800","3403771000945787648","null","null","null","null","null","12","Gaia DR3 3403771000945787648","83.67742906633914","21.983886641060824","-0.8443012572591753","0.7792177","1.567657367376763","0.8101666","-3.772779791390068","0.4775265","19.918266","21.051188","18.983557","NOT_AVAILABLE","2.0676308","1.1329212","0.93470955","null","null","1.036474","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","381.7158","1.1836542","0.6904857","0.9336051","37","1","321","0","322","95","false","1.3738197","null","null","-5.758085637227055","5.2025983e-13","5.3953363e-11","0.9999979","0.71120346","-0.7120626","-0.8259987","-0.004226732","0.19691385","null","null","false","null","null","-1.3284039412978277","84.14730807812698","null","null","null","false","false","false","false","0","0","0.006355821","70.380516","184.6119700619967","null","null","null","38","0","null","null","25","null","1.149549","0.60209715","0.17234614","-0.34583715","41.24662213576503","4.343188","9.496855","2","0","27","1.2160985","127.17467691818237","0.7003625","181.58408","315","0","113.41032257269384","7.8004313","14.538981","0","1","34","1.9623421","-0.06597272","-0.20668419","0.022099108","1.1314796","0.15201081","-0.5400064","0.8736277","1338079581","0.54571366","0.37550718","-0.02336492","-0.36525616","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-10.665985","11.437572","-2.160374","19.40951","0.45996475","0.6989494","0.28342673","0.41335213","1636148068921376800","3403771000945074176","null","null","null","null","null","14","Gaia DR3 3403771000945074176","83.6883272084583","21.98273778269871","1.3496543200759064","1.1740729","0.8147925885671454","0.94093525","-1.7851890225129565","0.629817","20.426365","21.300072","19.611263","NOT_AVAILABLE","1.6888084","0.8737068","0.8151016","null","null","1.0363543","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.429","0.6186","397.95972","0.13517109","0.7145536","1.0809283","41","1","358","0","359","31","false","0.15506645","0.5277","0.7544","-5.759091529141166","5.109937e-13","1.0206266e-13","0.9999964","0.06636399","-0.5763188","-0.8120924","0.18049899","null","1119.4698","1312.8564","false","0.2366","0.3415","-1.323041955021442","84.14307248918739","null","null","null","false","false","false","false","0","0","0.056716874","179.54869","184.60517784977134","MARCS","4.6582","4.745","44","0","-2.7577","-1.9306","28","1.4913768","1.5827757","0.5468124","0.0878251","null","1355.8007341660473","7.7850785","174.15376","1","0","42","1.263596","2828.7867836535856","1.7646685","1603.0132","353","0","2218.643124967963","12.337483","179.82947","0","0","37","1.8541023","null","-0.36561632","null","null","null","-0.45427772","0.08341019","1684026002","0.3883597","0.34341964","-0.08747057","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-13.395398","10.996842","-4.5162954","22.98738","0.4062579","0.6514563","0.26833364","0.32207823","1636148068921376800","3403771000947089280","5367.2764","5681.8955","null","null","null","17","Gaia DR3 3403771000947089280","83.68351201460781","21.98790933929117","0.16634384060475077","0.10509629","0.2800591727418356","0.10594024","-1.8328290248714256","0.06583174","17.058367","17.508053","16.382677","NOT_AVAILABLE","1.1253757","0.44968605","0.6756897","null","null","1.039999","0","true","false","false","false","true","true","5495.285","4.7155","-2.3709","1184.7781","0.6244","0.5094","0.281"
"null","null","540.0203","3.6346507","32.83438","8.510926","32","19","272","0","291","95","false","1.8544384","null","null","-5.749004753615927","3.0393694e-9","8.405652e-13","0.99998635","0.85216117","-0.69940317","-0.8022229","-0.27507415","0.15231018","null","null","false","null","null","-1.331663434763821","84.15964859030153","null","null","null","false","false","false","false","75","8","0.11766613","115.14311","184.62098027513906","null","null","null","41","0","null","null","29","null","-0.24941246","0.5792912","0.3389304","-0.25199366","69.25954279317256","6.4934487","10.666064","26","0","26","2.3555539","150.63952671421978","1.7799284","84.632355","289","0","285.579965591681","10.8427105","26.33843","32","0","32","5.7276807","-0.023113957","0.021312606","-0.006477975","1.734463","0.17879929","-0.49949944","1.036388","60559860","0.60525894","0.31329253","0.120195195","-0.24183542","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-10.391944","13.826302","0.49263176","23.516308","0.41695362","0.663493","0.16558398","0.47177237","1636148068921376800","3403770962288635392","null","null","null","null","null","14","Gaia DR3 3403770962288635392","83.70177243109201","21.98002048332213","-0.3459212815220105","1.3869447","1.5617234716675292","1.2414901","5.510657706793974","0.7424825","20.24252","20.737343","18.608576","NOT_AVAILABLE","2.128767","0.49482346","1.6339436","null","null","1.389436","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","296.66324","2.1285107","1.4519486","1.4005839","29","0","251","0","251","95","false","3.4141173","null","null","-5.747071368324036","3.4166098e-10","9.9532365e-9","0.99999785","1.3452318","-0.5408302","-0.91320527","0.5438366","0.04106967","null","null","false","null","null","-1.3239034778493748","84.15742676267186","null","null","null","false","false","false","false","0","0","0.018756911","56.87521","184.61310403981568","null","null","null","30","0","null","null","20","null","-0.8655922","0.42336786","0.14269952","-0.26065984","44.922115336013306","5.8822308","7.636918","0","0","13","1.2656494","107.55900690173401","0.7993291","134.5616","249","0","91.2098762132816","8.8458","10.311093","0","0","14","0.35270065","0.101570636","-0.6427053","-0.0825962","1.5042584","0.21353559","-0.74812555","1.6338232","697995433","0.28656167","0.69143754","-0.5857636","-0.22705883","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-24.166553","12.718137","-9.705789","18.81356","0.3382293","0.73048294","0.35443476","0.35969508","1636148068921376800","3403770966585324672","null","null","null","null","null","12","Gaia DR3 3403770966585324672","83.69901395828506","21.987676065124358","-1.407714155798448","1.6263018","-0.351521467988441","1.9943091","0.02881689641099116","1.274299","20.60825","21.207392","19.847792","NOT_AVAILABLE","1.3596001","0.5991421","0.760458","null","null","1.0625459","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.1885","0.3355","529.9147","0.50996256","3.845003","4.6418014","43","6","372","0","378","31","false","0.27373886","0.2573","0.4546","-5.758748108315949","5.533775e-13","1.0348454e-13","0.9999875","0.11879368","-0.5754252","-0.81196266","0.10734944","null","575.1787","723.712","false","0.101","0.1801","-1.3601690663283392","84.16476394252912","null","null","null","false","false","false","false","0","0","0.053329736","173.01419","184.6483908991875","PHOENIX","4.8461","4.9505","46","0","-1.3414","-1.051","31","1.3821101","2.6322126","0.5493422","0.10591257","null","470.08005990282965","10.649507","44.141018","0","0","40","1.3029871","1300.8214005365014","1.5200518","855.77435","369","0","1224.8734784915575","9.315024","131.4944","0","0","38","5.8153386","null","-0.31679443","null","null","null","-0.43678403","0.15083306","266168717","0.39417973","0.31630552","-0.11038233","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-6.8597937","11.232956","0.8651629","21.611845","0.44973326","0.6764181","0.26500914","0.37688234","1636148068921376800","3403770103295153920","4044.6008","4165.879","null","null","null","16","Gaia DR3 3403770103295153920","83.70862234347008","21.951765090851044","0.4995204931241264","0.1897721","0.45842173283559595","0.18966866","-5.797241662146772","0.116991624","17.901823","18.658113","17.027668","NOT_AVAILABLE","1.6304455","0.75629044","0.87415504","null","null","1.1751765","0","false","false","false","false","true","true","4095.3845","4.8964","-1.2063","648.0839","0.3358","0.2467","0.1323"
"null","null","129.87274","4.1249733","0.8088231","3.2340844","10","2","87","0","89","3","false","157.53152","null","null","-5.7568237315228545","0.000014509833","0.00018392518","0.99922","24.123264","null","null","null","null","null","null","false","null","null","-1.3632402868045215","84.16874429857202","null","null","null","false","false","false","false","0","0","1.0500962","22.334055","184.65305809254428","null","null","null","10","0","null","null","6","null","null","null","null","null","31.98087474614137","8.649624","3.6973717","0","0","7","1.8656311","68.904152035556","1.2732434","54.117027","72","0","96.56885631945906","20.233965","4.7726116","0","0","7","null","null","null","null","null","null","-0.9909942","30.4777","189316105","null","null","null","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-0.9028978","22.080439","4.8606267","21.478453","0.40893364","0.9023407","0.56867844","0.63389283","1636148068921376800","3403770107591896320","null","null","null","null","null","4","Gaia DR3 3403770107591896320","83.71305283316698","21.948870232763433","null","null","null","null","null","null","21.091753","21.576317","19.785803","NOT_AVAILABLE","1.790514","0.48456383","1.3059502","null","null","null","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"null","null","368.89743","0.31588006","0.07363709","0.7190269","38","1","331","0","332","95","false","1.2590693","null","null","-5.757751950878636","4.6479554e-10","1.5322844e-10","0.99999654","0.5577156","-0.68074965","-0.79923505","0.10076808","0.22990513","null","null","false","null","null","-1.3607853785465285","84.16626603819904","null","null","null","false","false","false","false","0","0","0.05700679","16.78188","184.64967901140335","null","null","null","40","0","null","null","26","null","1.7295893","0.57666683","0.07830667","-0.3316125","67.17418743797809","7.368897","9.115908","0","0","31","1.4268074","161.41963844377418","0.7873437","205.01802","327","0","163.14054845961562","8.965377","18.196732","0","0","35","2.4389913","-0.0069076517","-0.38111976","-0.050400924","1.3004882","0.12459058","-0.55289674","0.70076704","1696596178","0.5054951","0.32453036","0.006123765","-0.37274444","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-6.10684","13.503775","0.6821363","20.734207","0.49675792","0.7148091","0.3260048","0.4074859","1636148068921376800","3403770103296102016","null","null","null","null","null","13","Gaia DR3 3403770103296102016","83.71026882601596","21.951214832701982","1.5321438292629108","0.88584256","-0.4665700706150684","0.8669054","-2.393948911326435","0.52968127","20.167477","20.770536","19.21649","NOT_AVAILABLE","1.5540466","0.60305977","0.95098686","null","null","1.0272996","0","false","false","false","false","false","false","null","null","null","null","null","null","null"
"0.4614","0.5218","383.96323","0","0","0.2502322","42","4","366","0","370","31","false","0.4103399","0.6703","0.7568","-5.754011960468997","1.5062425e-10","1.11446456e-13","0.9999358","0.18102294","-0.58558464","-0.8436376","0.22230251","null","368.3183","415.0006","false","0.251","0.2834","-1.3588089454942045","84.1694448499496","null","null","null","false","false","false","false","0","0","0.07622899","178.31596","184.6495444938068","PHOENIX","4.5044","4.6085","44","0","-1.7179","-1.648","29","1.3138748","4.354324","0.55916584","0.07328201","null","170.8043030054978","8.091344","21.10951","31","0","36","1.3956239","644.8743659877626","0.99167013","650.2912","363","0","729.1977601624594","8.782825","83.02542","31","0","39","5.6850586","null","-0.38844025","null","null","null","-0.49702427","0.21796496","172519928","0.39352244","0.40366855","-0.19470204","null","2016","null","null","null","null","null","null","null","null","null","null","null","null","null","null","-7.7238555","12.207117","0.5824561","21.462791","0.45787954","0.6817835","0.330013","0.37111753","1636148068921376800","3403770103295155200","3552.6067","3587.264","null","null","null","16","Gaia DR3 3403770103295155200","83.71359904697039","21.953327880386947","1.168914603881606","0.26844916","-5.676865995617666","0.27175185","-0.3050959745934566","0.17567083","18.66368","19.757296","17.590782","NOT_AVAILABLE","2.1665134","1.0936165","1.072897","null","null","1.008401","0","false","false","false","false","true","false","3569.0193","4.5577","-1.6832","391.6713","0.711","0.4899","0.2663"
