source_id,hip_source_id,angular_distance,score,xm_flag
1092545710514654464,42438,0.001447218,19.29571821178514,8
1635371027735576064,82898,0.050009616,10.307984798467839,72
1053660244847204864,50448,0.001590708,17.714264699756598,8
2206444069986109312,110817,0.001852718,15.704014658471445,8
1635375460142367104,82860,0.05195746,8.747252722633771,8
477209491229638528,20266,0.002186312,16.596061832483272,8
1677302170674242560,63076,0.008137559,12.674723361525395,8
2256800156349110528,90344,0.002394743,16.85402702132186,8
1053745044681472640,51401,0.001558527,14.875142959104606,8
2254697512160997376,95081,0.009031835,13.886136776527149,8
1104599656490260224,29490,0.009137631,9.67413853436327,72
1990723839987250176,114570,0.000882854,15.87967044912719,8
438845155417056000,12632,0.7051937,3.060612872090745,16
1511173389717021312,69068,0.006032858,12.26052329026973,8
1999776222304976384,110609,0.006340162,9.329003526059646,8
441525562910578176,16244,0.02949278,6.636779827582942,8
1018174297334718720,45974,0.001825413,18.685384248625567,8
436648129327098496,14632,0.004893461,14.428065590337075,8
976893923544104576,36439,0.005686475,13.95945075729165,8
1556189972738829184,64906,0.032937102,11.116168554935872,72
826638615862173312,48682,0.001211236,19.084486637502774,8
1603662211901473408,70791,0.002368228,16.571255007135758,8
355431809584909696,11220,0.008365271,9.629730777557596,8
270660528238516352,20156,0.24043167,5.468785479197476,72
1985791121590368640,113919,0.004920319,12.603355820632926,8
442501619995081088,15444,0.004111071,13.983157461112405,8
2087828961746272768,98571,0.00062414,15.580505738384632,8
977131899092457344,35726,0.014974536,13.134596183073622,8
2135110401277424384,96441,0.0400281,8.757430600836637,72
442550823139950080,15404,0.001439354,16.494998795849266,8
451517958939484928,11313,0.007075618,13.270297019454043,8
1988193348344678656,111169,0.004513932,13.37382593889882,8
247637579387146368,19167,0.005859279,13.282486175330458,8
1944475838303255424,116709,0.001632913,16.25738792624342,8
2135550755683407232,96901,0.001623837,15.399893358497874,8
2135550755683405952,96895,0.005105263,8.488049177035009,72
451548092429298944,11465,0.002796153,12.868690053395458,8
405987526029851264,8068,0.000706437,15.05726261293792,8
250437313946591360,18453,0.009236527,6.1186265660092065,8
358011366943014016,8714,0.019472003,8.968682200142288,72
1019361632454363904,45836,0.006078192,10.649486923150755,72
1511727333122255744,69713,0.003250175,17.620987254960237,8
935456044713157888,39847,0.024926515,3.7923560393120876,8
2001858044491733888,111674,0.013452394,7.150903386217347,8
1547805440663969920,60485,0.001982171,18.698625501806603,8
265722999474087424,23783,0.01522873,5.527322699856781,8
1016370651589755904,44901,0.003807608,17.491004802186378,8
2136270970154631168,95853,0.006625261,14.234440900322829,8
1511793067598402944,69483,0.004824593,16.786521627566707,8
1604859511344724864,70497,0.007215365,15.745267737613112,8
1018881764347586304,47006,0.006634703,14.03396300249263,8
2001387556602514304,110538,0.003278654,14.254553294317462,8
1415230383034813824,85670,0.023404354,7.21161103271291,8
2136367795902071808,95656,0.004886731,14.283383427394988,8
5224176190526809728,58484,1.1342081,0.014715764430188705,16
5777500503761872128,81852,0.004118909,14.690046946732528,8
6356922790630285312,110078,0.003292215,16.28195479705096,8
5210161643517558528,40888,0.007061306,13.251826863195642,8
4683897617110115200,2021,0.01777542,13.449716659198948,8
2199161386015469312,108772,0.001723825,14.912466362137467,8
280298812805235456,24836,0.020784283,9.11710654097899,72
1004358968092652544,31039,0.002406997,16.445400158488724,8
2199493438511811712,109492,0.008327948,11.942222935431914,8
413828761929696256,6242,0.003393554,12.31461263474433,8
2200153454733285248,110991,0.017983386,1.5740440737452752,8
1004427000375584512,30679,0.005257841,14.797441303783259,8
2011150635728091648,115990,0.009014307,9.442839073719034,8
1623289903206300928,78527,0.00883918,15.45944734027019,8
1999333119114597632,117301,0.004621733,12.044458880239938,8
1082548980858594560,37609,0.001553004,17.708062723902,8
2202630001603369856,107259,0.012130635,11.35332499708346,8
2157548616097840000,90156,0.000740169,17.437635115995786,8
2199772267794571392,109190,0.020826867,9.034200265536457,8
2235649675799721088,98073,0.001955589,16.06627004806932,8
450113435913489792,16281,0.006458733,13.543798528476305,8
999468409091291264,29246,0.003679803,14.846952269607243,8
1999373560527312640,117472,0.006855133,10.36312041389426,8
269887983876310656,27731,0.003198147,12.37902016695712,8
1614731957531452544,75458,0.007948959,15.192796985623165,8
283924349317110400,23734,0.002003361,16.40730304858704,8
